osm_id,name,address,city,state,lat,lng,access,holes
way/293536320,Moss Ridge,,,,43.230869,-85.915552,,
relation/5416215,Mosswood Meadows,1315 Lakeview Drive,Monroe City,,39.653845,-91.757411,,
way/31391523,Mossy Creek Golf Course,7883 Highway 254,Cleveland,,34.509478,-83.739500,,
relation/19215983,Motorcoach Country Club,80501 Avenue 48,Indio,CA,33.698241,-116.259994,,
way/339380535,Mound City Golf Club,1806 Nebraska Street,Mound City,,40.151557,-95.232899,,
way/61041017,Mound Golf Course,757 Mound Avenue,Miamisburg,OH,39.629500,-84.278788,,
way/1000345070,Mound Grove Golf Course,10760 Donation Road,Waterford,PA,42.010744,-79.971237,,
way/28503325,Mound View Golf Course,1930 14th Court,Friendship,,43.976333,-89.838882,,
way/299167030,Moundsville Country Club,128 Country Club Drive,Moundsville,WV,39.897972,-80.798004,,
way/380158529,Mount Adams Country Club,,,,46.336707,-120.313057,,
way/825445700,Mount Airy Golf Club,312 Woodland Road,Mount Pocono,PA,41.110779,-75.319011,,
node/4215571066,Mount Atlanticus Miniature Golf,707 North Kings Highway,Myrtle Beach,SC,33.692640,-78.884376,,
way/202975941,Mount Ayr Golf and Country Club,2343 230th Avenue,Mount Ayr,,40.705701,-94.227398,,
way/546936343,Mount Carmel Municipal Golf Course,700 Park Road,Mount Carmel,,38.438254,-87.780638,municipal,
way/304039301,Mount Dora Golf Club,1100 South Highland Street,Mount Dora,FL,28.787470,-81.630688,,
way/296377725,Mount Frontenac Golf Course,32420 Ski Road,Frontenac,,44.510479,-92.391955,,
way/263615875,Mount Graham Golf Course,4250 West Golf Course Road,Safford,AZ,32.806617,-109.771081,,
way/39875528,Mount Hawley Country Club,,,,40.782479,-89.598425,,
way/305215653,Mount Huff Golf Course,15301 Highway 89,Crescent Mills,CA,40.088063,-120.912880,,
way/1278722490,Mount Kineo Golf Course,,,,45.693909,-69.731241,,
way/308476574,Mount Kisco Country Club,10 Taylor Road,Mount Kisco,,41.187328,-73.741684,,
way/317784556,Mount Lebanon Golf Course,1000 Pine Avenue,Pittsburgh,PA,40.371365,-80.024796,,
way/582719179,Mount Massive Golf Course,259 County Road 5,Leadville,CO,39.240639,-106.360436,,
way/39724770,Mount Ogden Golf Course,,,,41.205005,-111.935885,,
way/293336800,Mount Pleasant Country Club,3686 East River Road,Mount Pleasant,MI,43.622589,-84.774822,,
way/774867287,Mount Pleasant Country Club,1000 Country Club Drive,Mount Pleasant,TX,33.193134,-94.983027,,
way/297832800,Mount Pleasant Course,Route 302,Bretton Woods,,44.255208,-71.445558,,
way/656619857,Mount Pleasant Golf & Country Club,,,,40.979131,-91.584986,,
way/29868153,Mount Pleasant Golf Club,141 Staples Street,Lowell,,42.625258,-71.345806,,
relation/9352295,Mount Pleasant Golf Course,6001 Hillen Road,Baltimore,MD,39.366186,-76.575689,,
way/22176790,Mount Prospect Golf Course,,,,42.055753,-87.954556,,
way/43100053,Mount Saint Helena Golf Course,,,,38.585490,-122.588889,,
way/53056022,Mount Si Golf Course,9010 Boalch Ave SE,Snoqualmie,WA,47.516787,-121.794806,,
way/239076863,Mount Snow Golf Club,95 Country Club Road,West Dover,VT,42.933685,-72.868233,,
way/39648486,Mount Tabor Golf Course,,,,40.872333,-74.473348,,
relation/1948022,Mount Vernon Country Club,,,,38.714454,-77.119323,,
relation/9389651,Mount Vernon Country Club,,,,40.359406,-82.461387,,
relation/3972900,Mount Vintage Golf Course,215 Mount Vintage Plantation Drive,North Augusta,,33.675593,-81.964149,,
way/267566619,Mount Washington Course,Route 302,Bretton Woods,,44.253725,-71.433082,,
relation/12313607,Mountain Aire Golf Course,1396 Fairway Ridge Drive,West Jefferson,NC,36.379683,-81.527538,,
way/128366102,Mountain Branch Golf Course,,,,39.469787,-76.361597,,
way/242627808,Mountain Brook Club,,,,33.495336,-86.739698,,
way/264325170,Mountain Brook Golf Club,5783 South MountainBrook Drive,Gold Canyon,AZ,33.361012,-111.464641,,
relation/6403267,Mountain Course,,,,35.849411,-79.051692,,
way/541980187,Mountain Creek Golf Club,170 Park Road,Robert Lee,TX,31.895439,-100.479160,,
relation/3580588,Mountain Dell Golf Course,Exit 134 I-80,Parley's Canyon;Salt Lake City,UT,40.750844,-111.698065,,
relation/3947495,Mountain Falls Golf Club,5001 Clubhouse Drive,Pahrump,,36.150931,-115.925444,,
way/293247461,Mountain Flowers,,,,44.918950,-85.966196,,
way/530118417,Mountain Glen Golf Club,1 Club House Drive,Newland,NC,36.127136,-81.938604,,
way/543145563,Mountain Greens Golf Course,,,,38.412725,-78.749459,,
way/367132755,Mountain Home Golf Course,,,,43.141210,-115.672821,,
way/385906167,Mountain Lake Golf Course,,,,43.941748,-94.950186,,
way/257731854,Mountain Laurel Golf Club,,,,41.053928,-75.752661,,
way/248634170,Mountain Meadows Golf Course,1875 Fairplex Drive,Pomona,CA,34.084340,-117.780087,,
way/443970086,Mountain Park Golf,,,,35.092156,-82.463731,,
relation/8443784,Mountain Ridge,,,,44.523023,-86.009547,,
way/39831264,Mountain Ridge Country Club,,,,40.862554,-74.295009,,
way/1007721491,Mountain Shadows Golf Course,,,,33.526338,-111.962793,,
node/11077763599,Mountain Top Golf Course,,,,42.686627,-75.435429,,
way/1409246661,Mountain Valley Country Club (Disused),,,,32.489099,-97.366986,,
way/37551644,Mountain Valley Golf Course,1021 Brockton Mountain Drive,Barnesville,PA,40.791854,-76.120935,,
relation/12685862,Mountain View Country Club,,La Quinta,,33.678421,-116.262275,private,
way/50450132,Mountain View Country Club,310 Elks Club Road,Boalsburg,PA,40.783538,-77.759069,,
way/739591945,Mountain View Country Club,,,,44.565038,-72.302257,,
way/205013552,Mountain View Golf Club,,,,39.801252,-77.358695,,
way/264439629,Mountain View Golf Club,38759 South Mountain View Boulevard,Tucson,AZ,32.527706,-110.896308,,
way/926833436,Mountain View Golf Club,205 Fairway Drive,Battle Mountain,NV,40.619252,-116.961826,,
node/1581550781,Mountain View Golf Course,,,,38.507436,-80.406082,,
way/184099489,Mountain View Golf Course,,,,45.421880,-122.382066,,
way/33038649,Mountain View Golf Course,2400 West Gardner Lane,West Jordan,UT,40.593319,-111.953541,,
way/366770415,Mountain View Golf Course,1000 Golf Course Drive,Van Horn,TX,31.027117,-104.854044,,
way/41775614,Mountain View Golf Course,,,,40.283470,-74.827534,,
way/44288865,Mountain View Golf Course,,,,34.336836,-119.065011,,
way/51965356,Mountain View Golf Course (Military),,Fort Huachuca,AZ,31.542822,-110.314161,,
relation/17146786,Mountain View Grand Golf Course,,,,44.398236,-71.587321,,
relation/326318,Mountain Vista Golf Club - San Gorgonio Course,,,,33.788225,-116.295083,,
relation/12873206,Mountain Vista Golf Club - Santa Rosa Course,,,,33.771413,-116.294784,,
way/38297710,Mountain Vista Golf Course,2808 Northeast Frontage Road,,CO,40.626454,-104.995584,,
way/299110564,Mountaineer Golf,212 Brand Road,Morgantown,,39.698197,-80.034746,,
node/8000100203,Mountaineer Golf Center - Driving Range,115 Beverly Heights Avenue,Boone,NC,36.211173,-81.666640,,
way/299132591,Mountaineer Woodview Golf Course,,,,40.484679,-80.584765,,
relation/5201230,MountainGate Country Club,12445 Mountaingate Drive,Los Angeles,CA,34.108007,-118.486992,,
node/5547111887,Mountaintop Golf and Lake Club,,,,35.106206,-83.097212,,
node/5548330223,Mountaintop Golf and Lake Club,,,,35.123191,-83.138028,,
way/385067034,Mozingo Lake Golf Course,25055 Liberty Road,Maryville,,40.358086,-94.766148,,
way/46595379,Mr. Golf,3111 Monroe Road,De Pere,,44.442943,-87.998278,,
way/146991115,Mt Anthony Country Club,,,,42.892805,-73.210791,,
way/368960569,Mt Hope Golf Course,29790 State Route 27,Guys Mills,PA,41.596516,-79.947282,,
way/524537473,Mt. Odin Golf Course,247 Tollgate Hill Road,Greensburg,PA,40.302678,-79.569586,,
node/3757248489,Mt. Pleasant Country Club & 9 Hole Golf Course,7996 Enterprise Road,Mount Pleasant,TN,35.504019,-87.194613,,
way/75820602,Mt. Shasta Resort,,,,41.283228,-122.321391,,
way/815096803,Mt. Whitney Golf Club,2559 South Main Street,Lone Pine,CA,36.577377,-118.062243,,
way/323172257,Mt. Woodson Golf Club,16422 N. Woodson Dr.,Ramona,CA,33.015617,-116.959175,,
way/985515246,Mud Run Golf Course,2000 South Hawkins Avenue,Akron,OH,41.053392,-81.573564,,
way/293379123,Mueller's Valley View Farm Golf Course,1435 South Thomas Road,Saginaw,MI,43.405549,-84.107252,,
relation/337418,Muirfield Village Golf Club,5750 Memorial Drive,Dublin,OH,40.143180,-83.141372,,
way/294106832,Mulberry Hills Golf Course,3530 Noble Road,Oxford,MI,42.860493,-83.209749,,
way/259751843,Muleshoe Golf & Country Club,,,,34.230250,-102.711706,,
way/281565274,Mullenhurst Golf Course,9810 Mullen Road,Delton,MI,42.569618,-85.482882,,
way/292966246,Mullett Lake Country Club,7475 Mullett Lake Road,Cheboygan,MI,45.569712,-84.512487,,
way/1532783962,Mulligan Springs Golf Course,,,,41.048913,-81.331100,,
way/379984510,Mulligan's Fairway,8549 State Highway 76,Neenah,WI,44.202357,-88.545510,,
way/149470741,Mulligan's Island Golf and Entertainment,,,,41.740416,-71.470581,,
node/6129699684,Mulligans,,,,32.395139,-99.736861,,
way/227192085,Mulligans Golf Course,,,,40.562333,-111.911951,,
way/772546910,Mulligans Golf Range,8310 Eastex Freeway,Beaumont,TX,30.159265,-94.179738,,
way/654107255,Mulligans Par 3 Golf Course,,,,32.395828,-99.737701,,
way/548829549,Mulligans Pointe,,,,38.662612,-75.352485,,
relation/5404031,Muncie Elks Country Club,909 North County Road 500 West,Muncie,,40.201077,-85.486414,,
way/566159754,Municipal Golf Course,,,,29.302135,-97.132284,municipal,
way/278671975,Munoscong Golf Club,,,,46.190171,-84.355563,,
way/305646665,Muroc Lake Golf Course,111 Crossfield Drive,Edwards Air Force Base,,34.908426,-117.937341,,
relation/3947853,Murphy Creek Golf Course,1700 South Old Tom Morris Road,Aurora,,39.684129,-104.708886,,
way/31972885,Murray City Golf Course,,,,40.633673,-111.917462,,
way/386282411,Murrysville Golf Club,,,,40.446952,-79.681990,,
way/297393086,Muscatine Municipal Golf Course,1820 Highway 38,Muscatine,,41.475352,-91.044476,municipal,
way/511538344,Musgrove Country Club,916 Country Club Road,Jasper,,33.908812,-87.284304,,
relation/14319019,Musgrove Mill Golf Club,,,,34.592133,-81.842609,,
way/240024109,Muskeg Meadows Golf Course,,,,56.475599,-132.357060,,
way/362227224,Muskego Lakes Country Club,14020 Loomis Road,Muskego,,42.867743,-88.090258,,
way/293536322,Muskegon Country Club,2801 Lakeshore Drive,Muskegon,MI,43.210396,-86.312457,,
way/60846609,Musket Ridge Golf Course,,,,39.494532,-77.550169,,
way/279491102,Muskogee Golf Club,2400 North Country Club Road,Muskogee,OK,35.779817,-95.319249,,
relation/5454240,Mustang Course at Lely Resort,,,,26.082607,-81.708079,,
way/660808741,Mustang Creek Golf Course,1100 Beech Street,Taylor,TX,30.555769,-97.415611,,
way/800016669,Myakka Pines Golf Course,2550 S River Rd,Englewood,FL,26.997297,-82.310253,,
way/302813990,Myerlee Country Club,1380 Myerlee Country Club Boulevard,Fort Myers,,26.535337,-81.905548,,
way/188354718,Myers Park Country Club,2415 Roswell Avenue,Charlotte,,35.174858,-80.829906,,
way/29689937,Myopia Hunt Club,,,,42.609592,-70.856766,private,
relation/18885507,Myrtlewood Golf Club,1500 48th Avenue North,Myrtle Beach,SC,33.734076,-78.871919,,
way/34772873,Mystery Valley Golf Club,6094 Shadow Rock Drive,Lithonia,GA,33.761514,-84.136736,,
relation/3863884,Mystic Creek Golf Club,1 Champions Circle,Milford,MI,42.589477,-83.623867,,
way/342773722,Mystic Creek Golf Club,191 Club House Drive,El Dorado,,33.225138,-92.740651,,
way/468897460,Mystic Oak Golf Course,643 Ridge Rd.,Waterloo,IL,38.342176,-90.130915,,
way/29769969,Nabnassett Lake Country Club,47 Oak Hill Road,Westford,,42.619122,-71.413299,,
way/240388591,Naga-Waukee War Memorial Golf Course,W307 N1897 Maple Avenue,Pewaukee,WI,43.058836,-88.362458,,
way/330686943,Nahma Golf Course,8588 LL Road,Nahma,MI,45.854234,-86.635303,,
way/23810741,Nakoma Country Club,4145 Country Club Drive,Madison,,43.042585,-89.436577,,
relation/10254443,Nakoma Resort Golf Course,,,,39.769622,-120.523291,,
relation/3390861,Nancy Lopez Legacy Golf Course,17145 Buena Vista Blvd.,The Villages,FL,28.973153,-82.012781,,
way/192743163,Nanea Golf Club,,,,19.785081,-155.958375,,
way/295320131,Nantucket Golf Club,250 Milestone Road,Nantucket,,41.269113,-69.984647,,
way/33698863,Napa Golf Course at Kennedy Park,2295 Streblow Drive,Napa,CA,38.266029,-122.276237,,
node/11112182040,Napa Valley Country Club,3385 Hagen Road,Napa,CA,38.318329,-122.241022,,
way/117047448,Napa Valley Country Club,,,,38.316557,-122.241550,,
way/190243295,Naperbrook Golf Course,,,,41.685231,-88.161229,,
way/188290458,Naperville Country Club,25 W 570 Chicago Avenue,,,41.779014,-88.123731,,
way/154019276,Naples Beach Hotel and Golf Club,,,,26.158785,-81.802880,,
way/107316862,Naples Grande Golf Club,,,,26.170587,-81.759461,,
relation/4670758,Naples Heritage Golf & Country Club,,,,26.135537,-81.700349,private,
relation/5454167,Naples Lakes Country Club,,,,26.115927,-81.693757,private,
way/128281331,Naples National Golf Club,,,,26.132173,-81.691991,private,
way/325967235,Napoleon Municipal Golf Course,,,,41.384488,-84.146391,municipal,
relation/13378983,Nashawtuc Country Club,1861 Sudbury Road,Concord,,42.415625,-71.373065,,
relation/7318288,Nashboro Golf Club,1101 Nashboro Boulevard,Nashville,TN,36.088509,-86.636544,,
way/149509096,Nashua Country Club,,,,42.740551,-71.445687,,
way/467630882,Nashville Golf & Athletic Club,1703 Crockett Springs Trail,Brentwood,TN,35.959410,-86.788392,,
way/1276717966,Nashville Golf Course,,,,38.347419,-89.368368,,
relation/6747457,Nassau Country Club,30 Saint Andrews Lane,Glen Cove,,40.870966,-73.610191,,
way/1286774551,Natanis Driving Range,845 Webber Pond Road,Vassalboro,ME,44.424511,-69.666481,,
relation/18747149,Natanis Golf Course,735 Webber Pond Road,Vassalboro,ME,44.417876,-69.675669,,
way/44501514,National City Golf Course,,,,32.666234,-117.084631,,
way/372616774,National Golf Links,,,,39.931887,-83.660424,,
way/28989103,National Golf Links of America,,,,40.907574,-72.448839,,
relation/15549559,Native Oaks Golf Course,14616 Woods Valley Road,Valley Center,CA,33.209506,-117.022789,,
way/237754822,Nature Walk Golf Course,,,,30.239094,-85.608387,,
way/193429100,Naval Air Station Golf Course,,,,27.687901,-97.270578,,
relation/1910999,Naval Air Station Jacksonville Golf Course,,,,30.215100,-81.687549,,
way/40369688,Navesink Country Club,,,,40.373159,-74.062834,,
way/162355462,Navy Marine Golf Course,,,,21.342861,-157.924375,,
way/674845802,NCR Country Club,4435 Dogwood Trail,Kettering,OH,39.677645,-84.193760,,
relation/13156245,Needham Golf Club,49 Green Street,Needham,,42.273835,-71.217097,,
way/45754530,Needwood Golf Course,6724 Needwood Road,Derwood,MD,39.118339,-77.138748,,
relation/64825,Nehoiden Golf Club at Wellesley College,91 Dover Road,Wellesley,MA,42.285909,-71.297996,private,
way/487835824,Neillsville Country Club,603 East Division Street,Neillsville,,44.554931,-90.581456,,
way/186995521,Nemacolin Country Club,Route 40 West,Beallsville,,40.057743,-80.014988,,
relation/13574070,Nemadji Golf Course,5 North 58th Street,Superior,WI,46.674744,-92.073660,,
way/251434296,Neosho Golf Club,1850 Club House Road,Neosho,,36.847388,-94.398226,,
way/37666401,Neshaminy Valley Golf Club,,,,40.238786,-75.069948,,
way/698906445,Neshanic Valley Golf Course,,,,40.527844,-74.715899,,
way/468500702,Neshobe Golf Course,,,,43.815787,-73.077121,,
way/182216217,Neskowin Beach Golf Course,,,,45.108663,-123.979073,,
way/272591387,Nettle Creek Country Club,,,,41.357474,-88.488303,,
way/272591388,Nettle Creek Country Club,,,,41.361777,-88.492237,,
way/272591389,Nettle Creek Country Club,,,,41.360061,-88.482865,,
node/4046303247,Nettle Creek County Club,,,,41.360841,-88.481240,,
way/80217556,Neumann Golf Course,,,,39.157630,-84.691403,,
relation/6432537,Neuse Golf Club,918 Birkdale Drive,Clayton,,35.638083,-78.394615,,
way/330879511,Nevada Country Club,,,,37.822346,-94.369535,,
way/44421598,Nevada County Country Club,1040 East Main Street,Grass Valley,CA,39.230940,-121.052903,,
way/310746944,Nevel Meade Golf Course,3123 Nevel Meade Drive,Prospect,KY,38.379868,-85.560363,,
relation/4515860,New Albany Country Club,One Club Lane,New Albany,OH,40.068382,-82.828168,,
way/482055953,New Albany Golf Course,1702 Graybrook Lane,New Albany,IN,38.298793,-85.821095,,
relation/7786383,New Albany Links Golf Club,7100 New Albany Links Drive,New Albany,OH,40.103280,-82.789318,,
way/184854550,New Berlin Hills Golf Course,13175 West Graham Street,New Berlin,,43.002166,-88.073550,,
way/317877963,New Bern Golf & Country Club,4301 Country Club Road,New Bern,,35.079401,-77.091476,,
way/741162246,New Castle Country Club,,,,41.055757,-80.366417,,
way/29778543,New England Country Club,180 Paine Street,Bellingham,,42.020651,-71.474656,,
way/503442814,New England Golf Course,,,,46.548963,-102.902576,,
way/289318195,New Haven Country Club,160 Hartford Turnpike,Hamden,CT,41.349092,-72.907043,,
way/296932138,New Haven Golf Club,2321 Line Ferry Road,Texarkana,,33.396211,-94.033148,,
way/469741528,New Hope Village Golf Course,8130 Bass Lake Road,New Hope,MN,45.058748,-93.383569,,
way/40376371,New Jersey National Golf Club,579 Allen Road,Basking Ridge,NJ,40.658889,-74.613998,,
relation/16326516,New Meadows Golf Club,30 Wildes Road,Topsfield,,42.664721,-70.925722,,
way/193980239,New Mexico Military Institute Golf Course,201 West 19th Street,Roswell,NM,33.419413,-104.530210,,
way/50280146,New Mexico State University Golf Course,3000 Herb Wimberly Drive,,NM,32.286295,-106.731662,,
way/583601539,New Mexico Tech Golf Course,,Socorro,NM,34.068415,-106.911807,,
way/301184095,New Orleans City Park North Course,1051 Filmore Avenue,New Orleans,,30.014592,-90.091486,,
way/30035262,New Orleans Country Club,,,,29.977504,-90.118085,,
way/141732261,New Paltz Golf Course,215 Huguenot St,New Paltz,NY,41.768973,-74.088476,,
way/39589321,New Post Golf Driving Range,9815 Sandy Lane Drive,Woodford,VA,38.229252,-77.403546,,
way/292637526,New Richmond Golf Club,1226 180th Avenue,New Richmond,,45.123814,-92.560928,,
way/292637532,New Richmond Links Course,,,,45.120692,-92.574087,,
way/652546866,New River Country Club,611 Golf Course Road,Sparta,NC,36.536446,-81.172209,,
way/682338045,New Rockford Golf Course,,,,47.705802,-99.132567,,
way/507128538,New Salisbury Golf Course,,,,38.313672,-86.101615,,
relation/4174311,New Seabury Country Club,,,,41.561647,-70.483855,,
way/301938345,New Smyrna Golf Club,1000 Wayne Avenue,New Smyrna Beach,,29.034197,-80.942683,,
way/458210116,New Ulm Country Club,1 Golf Drive,New Ulm,MN,44.290196,-94.458267,,
way/59213948,New York Country Club,,,,41.138136,-74.049593,,
way/81343588,Newark Country Club,,,,39.689687,-75.767597,,
way/233554608,Newaukum Valley Golf Course,,,,46.608485,-122.889568,,
way/274352266,Newberry Country Club,,,,46.308795,-85.516103,,
way/610309835,Newcastle Country Club,2302 West Main Street,Newcastle,WY,43.847756,-104.229173,,
way/165744352,Newell Golf Course,,,,42.609493,-94.996802,,
way/136707276,Newfane Pro-Am,,,,43.293906,-78.708008,,
way/206819338,Newfoundland Golf Course,,,,41.291694,-75.327422,,
way/39806229,Newman Golf Course,2021 West Nebraska Avenue,Peoria,IL,40.714247,-89.627108,,
way/108629005,Newman Municipal Golf Course,10 Pier Road,Ithaca,NY,42.455439,-76.506972,municipal,
way/298141745,Newport Bay,11401 Country Club Drive,Berlin,,38.251905,-75.180142,,
way/57018543,Newport Beach Country Club,,,,33.615613,-117.882662,,
relation/3567090,Newport Beach Golf Course,3100 Irvine Avenue,Newport Beach,CA,33.659805,-117.880069,,
relation/13922079,Newport Country Club,,,,41.459944,-71.347783,,
way/442876901,Newport Country Club,590 Mount Vernon Street,Newport,,44.928074,-72.191989,,
way/1244051521,Newport Golf Club,112 Unity Road,Newport,NH,43.349780,-72.172687,,
way/895324526,Newport National Golf Club,324 Mitchells Lane,Middletown,RI,41.530682,-71.252297,,
way/246028058,Newport News Golf Club at Deer Run,,,,37.183527,-76.524983,,
way/29871101,Newton Commonwealth Golf Course,212 Kenrick Street,Newton,,42.343698,-71.173762,,
relation/223770,Newton Country Club,25 Club Rd,Newton,,41.047275,-74.724031,,
way/43435560,Newtown Country Club,2 Country Club Road,Newtown,CT,41.397886,-73.298322,,
way/136707277,Niagara County Golf Course,,,,43.168978,-78.657645,,
relation/12898242,Niagara Falls Country Club,,,,43.159366,-79.032744,,
way/139557151,Niagara Frontier Golf Club,,,,43.265896,-79.000379,,
way/105201931,Niagara-Orleans County Club,,,,43.208362,-78.528434,public,
way/225431038,Nibley Park Golf Course,,,,40.710344,-111.874139,,
way/299399982,Nicholas Memorial Golf Course,,,,38.319195,-80.830327,,
way/140643470,Nick Stoner Municipal Golf Course,,,,43.155025,-74.486064,municipal,
way/674557121,Nickerson Pitch and Putt,,,,40.589727,-73.606651,,
node/6316144109,Nicklaus Course @ Reunion Resort,7593 Gathering Dr,Kissimmee,FL,28.281761,-81.603518,,
relation/4253532,Nicklaus Golf Club at LionsGate,14225 Dearborn Avenue,Overland Park,,38.874129,-94.655007,,
way/296130380,Nickol Knoll Golf Course,3800 North Kennicott Avenue,Arlington Heights,,42.145917,-87.997579,,
way/847543555,Nicolet Country Club,5245 Fairway Court,Laona,WI,45.560332,-88.696475,,
way/298243203,Night Hawk Golf Course,,,,39.044861,-76.670929,,
way/35451043,Nile Shrine Golf Course,6601 244th Street Southwest,Mountlake Terrace,WA,47.781396,-122.321976,private,
way/133901493,Nine Springs Golf Course,,,,43.023577,-89.420871,,
way/123542625,Nippersink Resort,N1055 Tombeau Road,Genoa City,,42.528731,-88.297914,,
way/809873477,Nippo Lake Golf Course,,,,43.233109,-71.077710,,
way/297132033,Nishna Hills Golf Club,1504 East 14th Street,Atlantic,,41.398520,-94.989817,,
way/855451842,Nishna Valley Golf Course,,,,41.248443,-95.120474,,
way/398706065,Nissequogue Golf Club,,,,40.903872,-73.187947,,
way/895570004,Nittany Country Club,110 County Club Drive,Mingoville,PA,40.926990,-77.648693,,
node/13418250629,No. 1 Golf Lounge,5938 Centreville Crest Lane,,,38.838175,-77.434580,,
node/6592200401,Nolichucky View Golf Course,,,,36.079891,-82.868360,,
relation/13729801,Nonesuch River Golf Club,,,,43.616935,-70.366824,,
way/34775507,Noonan Golf Facility,,,,33.787473,-84.403029,,
way/45754331,Norbeck Country Club,,,,39.138126,-77.095540,,
way/43439150,Norfolk Country Club,Golf Drive,Norfolk,,41.983238,-73.219171,private,
way/29837767,Norfolk Golf Club,166 East Street,Westwood,,42.219857,-71.174118,,
relation/21179704,Norman Course,4980 Barefoot Resort Bridge Road,North Myrtle Beach,SC,33.799004,-78.768610,,
relation/18343759,Norman K. Probstein Golf Course,6141 Lagoon Drive,Saint Louis,MO,38.643559,-90.295624,,
way/151229180,Normandie Golf Club,7605 Saint Charles Rock Road,Saint Louis,,38.698119,-90.317828,,
way/118024886,Normandy Shores Golf Club,2401 Biarritz Dr,Miami Beach,FL,25.857842,-80.138498,,
way/90852198,Normanside Country Club,,,,42.639133,-73.816434,,
way/28110784,Norsk Golf Club,2755 Golf Bowl Road,Mount Horeb,,43.006432,-89.717780,,
way/1273169365,North Andover Country Club,,,,42.691496,-71.089855,,
way/1296261579,North Bellingham Golf Course,205 West Smith Road,Bellingham,,48.825860,-122.498964,,
way/299394266,North Bend Golf Course,,,,39.212569,-81.065956,,
way/448134487,North Bend Golf Course,400 Cottonwood Street,North Bend,,41.458992,-96.789616,,
way/159608711,North Branch Golf Course,8492 East Base Road,Greensburg,,39.330660,-85.332419,,
way/662649788,North Branch Golf Course,,,,45.506448,-92.974923,,
way/154193126,North Conway Country Club,,,,44.051261,-71.136612,,
way/134932091,North Country Golf Club,,,,44.990106,-73.386105,,
way/587607662,North County Country Club,703 West Market Street,Red Bud,,38.216428,-90.003738,,
relation/6384808,North Course,,,,35.235197,-79.426250,,
relation/9389563,North Course,,,,42.425064,-83.126231,,
way/133164245,North Course,,,,27.837566,-82.477926,,
way/295902642,North Course,,,,42.399081,-90.335457,,
relation/14336652,North Creek Golf Club,8770 North Creek Boulevard,Southaven,MS,34.987612,-90.068966,,
way/878662985,North Fork Country Club,,,,40.999281,-72.489913,,
node/1581550802,North Fork Valley Golf Course,,,,39.163570,-81.646353,,
way/44486418,North Golf Course,26660 McCall Boulevard,Sun City,,33.716389,-117.197710,,
relation/3523257,North Golf Course (Sun City),12650 North 107th Avenue,Sun City,AZ,33.595332,-112.289602,,
way/862353464,North Greens Golf Course,901 NE First St,Atlanta,IL,40.272958,-89.225258,,
way/350245706,North Haven Golf Club,,,,44.135016,-68.866944,,
way/168659475,North Hempstead Country Club,291 Port Washington Boulevard,Port Washington,,40.813573,-73.673751,,
relation/1191248,North Hill Country Club,29 Merry Avenue,Duxbury,,42.045419,-70.702042,,
relation/16347463,North Hills Country Club,200 Long Island Expressway North Service Road,,,40.776050,-73.681573,,
way/141904757,North Hills Country Club,,,,40.110660,-75.176712,,
way/53107715,North Hills Country Club,N73 W13430 Appleton Avenue,Menomonee Falls,,43.156746,-88.076494,,
relation/223657,North Jersey Country Club,594 Paterson-Hamburg Turnpike,Wayne,NJ,40.960482,-74.215424,,
way/293594758,North Kent Golf Course,11029 Stout Avenue Northeast,Rockford,MI,43.167626,-85.504766,,
way/155245387,North Kern Golf Course,17412 Quality Road,Bakersfield,CA,35.518957,-119.112355,,
way/141527481,North Kingstown Golf Course,615 Callahan Raod,North Kingstown,,41.598365,-71.429526,,
way/198996356,North Kohaka Golf Park,,,,20.236696,-155.800128,,
way/297060679,North Kossuth Golf Club,,,,43.295858,-94.209018,,
way/455316430,North Links Golf Course,41553 520th Street,North Mankato,MN,44.192761,-94.104109,,
way/165839415,North Oaks Golf Course,,,,45.083365,-93.094983,,
relation/3927363,North Olmsted Golf Club,5840 Canterbury Road,North Olmsted,,41.403923,-81.915560,,
way/166553895,North Palm Beach Country Club Golf Course,951 US Highway 1,North Palm Beach,,26.827446,-80.063657,,
relation/6123695,North Park Driving Range,,,,40.590124,-80.015909,,
way/228929011,North Park Golf Course,,,,40.605840,-80.022323,,
relation/324056,North Ranch Country Club,4761 Valley Spring Drive,Westlake Village,CA,34.188186,-118.806853,,
way/1041057552,North Ridge Country Club,7600 Madison Ave,Fair Oaks,CA,38.659874,-121.286480,,
way/188326120,North Ridge Country Club,,,,35.880199,-78.611938,,
way/24722150,North Shore Country Club,1340 Glenview Road,Glenview,IL,42.075168,-87.787517,,
way/292388758,North Shore Country Club,3100 West Country Club Drive,Mequon,,43.214331,-87.947202,,
way/49929700,North Shore Country Club,,,,40.835623,-73.642994,,
relation/4054123,North Shore Golf Club,11507 North Shore Golf Club Boulevard,Orlando,,28.401614,-81.223015,,
way/218397417,North Shore Golf Club,N8421 North Shore West Road,Menasha,,44.201965,-88.338970,,
way/45409777,North Shore Golf Club,N2315 M-35,Menominee,MI,45.196869,-87.548088,,
way/293487678,North Star Golf Course,4550 South Bagley Road,Ithaca,MI,43.223191,-84.568562,,
way/60995963,North Star Golf Course,,,,64.896899,-147.632463,,
way/151941817,North Topeka Golf Center,,,,39.093356,-95.654804,,
way/30427647,North Woodmere Golf Course,,,,40.638583,-73.735050,,
relation/4176759,Northampton Country Club,135 Main Street,Leeds,MA,42.345793,-72.695474,,
